event_id,event_name,start_date_time,end_date_time,event_agency,event_type,event_borough,event_location,street_closure_type,community_board,police_precinct,event_street_side,event_date
330054,Clinton Hill Farmer's Market,2017-11-14 08:00:00,2017-11-14 18:00:00,Parks Department,Special Event,Brooklyn,Underwood Park: Perimeter ,N/A,"2, ","88, ",,2017-11-14
369429,Ai WeiWei Installation,2017-11-18 01:00:00,2017-11-18 22:00:00,Parks Department,Special Event,Manhattan,Washington Square Park: Arch Plaza ,N/A,"2, ","6, ",,2017-11-18
370425,Bike Safety Classes,2017-11-19 11:00:00,2017-11-19 14:00:00,Parks Department,Special Event,Manhattan,East River Park: 6 Street BBQ ,N/A,"3, ","9, ",,2017-11-19
320105,St. Anthony Flea Market,2017-11-19 09:00:00,2017-11-19 18:00:00,Street Activity Permit Office,Sidewalk Sale,Manhattan, WEST HOUSTON STREET between THOMPSON STREET and MACDOUGAL STREET,Sidewalk and Curb Lane Closure ,"2, ","1, 6, ",South,2017-11-19
316808,2017 NO AMPLIFIED SOUND,2017-12-02 07:00:00,2017-12-02 21:00:00,Parks Department,Special Event,Manhattan,Tompkins Square Park: Old Bandshell ,N/A,"3, ","9, ",,2017-12-02
325625,19th Annual Toy Run,2017-11-12 09:00:00,2017-11-12 12:30:00,Parks Department,Special Event,Queens,Forest Park: Bandshell Parking Lot   ,N/A,"82, ","102, ",,2017-11-12
347757,restoration project,2017-11-18 00:00:00,2017-11-18 23:30:00,Parks Department,Special Event,Manhattan,Morningside Park: West 114th St Picnic Area ,N/A,"9, ","26, ",,2017-11-18
377755,Gilt City,2017-11-10 00:01:00,2017-11-12 23:59:00,Street Activity Permit Office,Production Event,Manhattan, WEST   18 STREET between 6 AVENUE and 7 AVENUE,Curb Lane Only,"4, ","13, ",North,2017-11-10
370420,Bike Safety Classes,2017-12-09 11:00:00,2017-12-09 13:00:00,Parks Department,Special Event,Bronx,Van Cortlandt Park: Southwest MPPA ,N/A,"26, ","50, ",,2017-12-09
374179,NYRR Open Run - Astoria Park,2017-11-25 08:00:00,2017-11-25 09:00:00,Parks Department,Special Event,Queens,Astoria Park: Great Lawn 01A North Side of Playground ,N/A,"1, ","114, ",,2017-11-25
322805,Fresh Food Box,2017-12-02 15:00:00,2017-12-02 19:00:00,Street Activity Permit Office,Plaza Event,Manhattan,125th Street Plaza: 125th Street Plaza E 125 Street between Park Avenue West and Park Avenue East,Pedestrian Plaza ,"11, ","25, ",Full,2017-12-02
369429,Ai WeiWei Installation,2017-11-15 01:00:00,2017-11-15 22:00:00,Parks Department,Special Event,Manhattan,Washington Square Park: Arch Plaza ,N/A,"2, ","6, ",,2017-11-15
381179,"Pilgrim Hill Winter Closure until April 7, 2018",2017-12-03 00:00:00,2017-12-03 23:59:00,Parks Department,Construction,Manhattan,Central Park: Pilgrim Hill ,N/A,"64, ","22, ",,2017-12-03
344198,Hudson Yards Farmers Market,2017-11-16 12:00:00,2017-11-16 18:00:00,Parks Department,Special Event,Manhattan,Hudson Park: Block 1 (between 33rd street & 34th street) ,N/A,"4, ","10, ",,2017-11-16
333592,Students On Broadway NYC - Rockford HS Band,2017-11-21 11:00:00,2017-11-21 12:00:00,Parks Department,Special Event,Manhattan,Central Park: Bandshell Plaza ,N/A,"64, ","22, ",,2017-11-21
376877,PE Classes,2017-11-23 08:00:00,2017-11-23 15:00:00,Parks Department,Special Event,Bronx,Crotona Park: Crotona Park ,N/A,"3, ","42, ",,2017-11-23
337293,Fido Coffee Bark plus Bark the Herald Angels Sing,2017-12-09 07:00:00,2017-12-09 11:00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Picnic House South ,N/A,"55, ","78, ",,2017-12-09
329465,Queens Botanical Garden Farmers Market,2017-11-17 07:00:00,2017-11-17 18:00:00,Street Activity Permit Office,Farmers Market,Queens, DAHLIA AVENUE between MAIN STREET and CROMMELIN AVENUE,Full Sidewalk Closure ,"7, ","109, ",North,2017-11-17
330659,West Dalehead Arch Landscape Restoration,2017-11-25 00:00:00,2017-11-25 23:59:00,Parks Department,Construction,Manhattan,Central Park: West Dalehead Arch ,N/A,"64, ","22, ",,2017-11-25
376356,Billy Johnson Playground Lawn reconstruction,2017-11-27 00:00:00,2017-11-27 23:00:00,Parks Department,Construction,Manhattan,Central Park: Johnson Playground Lawns ,N/A,"64, ","22, ",,2017-11-27
379427,Jones Woods Forest Restoration,2017-11-21 10:00:00,2017-11-21 13:00:00,Parks Department,Special Event,Staten Island,Skyline Playground: Skyline Playground - Whole Park   ,N/A,"1, ","120, ",,2017-11-21
379745,Weekend Adv. - Deer Exploration Hike,2017-12-10 13:00:00,2017-12-10 14:30:00,Parks Department,Special Event,Staten Island,Conference House Park: Conference House Park ,N/A,"3, ","123, ",,2017-12-10
374168,NYRR Open Run - St. Mary's Park,2017-11-18 08:00:00,2017-11-18 09:00:00,Parks Department,Special Event,Bronx,St. Mary's Park: St Mary's Playground East ,N/A,"1, ","40, ",,2017-11-18
376356,Billy Johnson Playground Lawn reconstruction,2017-12-10 00:00:00,2017-12-10 23:00:00,Parks Department,Construction,Manhattan,Central Park: Johnson Playground Lawns ,N/A,"64, ","22, ",,2017-12-10
376700,OCTOBER SYNTHETIC TURF CARE,2017-11-16 06:00:00,2017-11-16 15:00:00,Parks Department,Construction,Queens,"Grover Cleveland Playground: Soccer-01 ,Grover Cleveland Playground: Soccer-02 ,Murray Playground: Soccer-01 ,Murray Playground: Soccer-02 ,Big Bush Park: Soccer-01 ,Hinton Park: Baseball-01 ,Hinton Park: Softball-02 ,Rockaway Beach Boardwalk: Football-01 ,Flushing Meadows Corona Park: Soccer-04 ,Flushing Meadows Corona Park: Soccer-05 ,Flushing Meadows Corona Park: Soccer-06 ,Kissena Corridor West: Rachel Carson Plgd-Multi Purpose Play Area-01 ,Flushing Meadows Corona Park: Soccer-01 ,Flushing ",N/A,"01, 02, 03, 05, 07, 10, 12, 13, 14, 2, 81, 82, ","101, 102, 103, 104, 105, 106, 108, 109, 110, 114, 115, ",,2017-11-16
381179,"Pilgrim Hill Winter Closure until April 7, 2018",2017-12-10 00:00:00,2017-12-10 23:59:00,Parks Department,Construction,Manhattan,Central Park: Pilgrim Hill ,N/A,"64, ","22, ",,2017-12-10
375525,East Meadow Winter CLosure,2017-11-27 00:00:00,2017-11-27 23:59:00,Parks Department,Construction,Manhattan,Central Park: East Meadow ,N/A,"64, ","22, ",,2017-11-27
376143,Walker Park Afterschool,2017-11-29 11:00:00,2017-11-29 19:00:00,Parks Department,Special Event,Staten Island,Walker Park: Walker Park - Whole Park ,N/A,"1, ","120, ",,2017-11-29
372183,Holiday Live Tree Display,2017-11-30 06:00:00,2017-11-30 20:00:00,Parks Department,Special Event,Manhattan,Central Park: Grand Army Plaza - Pulitzer Fountain ,N/A,"5, ","18, ",,2017-11-30
339605,McGolrick Park Farmers Market,2017-11-12 10:00:00,2017-11-12 16:00:00,Parks Department,Special Event,Brooklyn,Monsignor McGolrick Park: Central Plaza ,N/A,"1, ","94, ",,2017-11-12
330497,Gouverneur Health Youthmarket,2017-11-16 08:00:00,2017-11-16 15:00:00,Parks Department,Special Event,Manhattan,Little Flower Playground: Little Flower Playground ,N/A,"3, ","7, ",,2017-11-16
341089,Farmers Market,2017-11-21 09:00:00,2017-11-21 18:00:00,Parks Department,Special Event,Manhattan,Jackie Robinson Park: Sidewalk ,N/A,"10, ","30, ",,2017-11-21
330659,West Dalehead Arch Landscape Restoration,2017-12-05 00:00:00,2017-12-05 23:59:00,Parks Department,Construction,Manhattan,Central Park: West Dalehead Arch ,N/A,"64, ","22, ",,2017-12-05
363387,Crab Apple Grove LAWN CLOSURE,2017-11-12 00:00:00,2017-11-12 23:59:00,Parks Department,Construction,Manhattan,Riverside Park: Crab Apple Grove-RSP ,N/A,"7, ","24, ",,2017-11-12
376700,OCTOBER SYNTHETIC TURF CARE,2017-11-29 06:00:00,2017-11-29 15:00:00,Parks Department,Construction,Queens,"Grover Cleveland Playground: Soccer-01 ,Grover Cleveland Playground: Soccer-02 ,Murray Playground: Soccer-01 ,Murray Playground: Soccer-02 ,Big Bush Park: Soccer-01 ,Hinton Park: Baseball-01 ,Hinton Park: Softball-02 ,Rockaway Beach Boardwalk: Football-01 ,Flushing Meadows Corona Park: Soccer-04 ,Flushing Meadows Corona Park: Soccer-05 ,Flushing Meadows Corona Park: Soccer-06 ,Kissena Corridor West: Rachel Carson Plgd-Multi Purpose Play Area-01 ,Flushing Meadows Corona Park: Soccer-01 ,Flushing ",N/A,"01, 02, 03, 05, 07, 10, 12, 13, 14, 2, 81, 82, ","101, 102, 103, 104, 105, 106, 108, 109, 110, 114, 115, ",,2017-11-29
324814,Model Helicopter Flying,2017-11-12 08:00:00,2017-11-12 19:00:00,Parks Department,Special Event,Brooklyn,Calvert Vaux Park: Hobby Field ,N/A,"13, ","60, ",,2017-11-12
328765,flea market,2017-12-10 08:00:00,2017-12-10 19:00:00,Street Activity Permit Office,Sidewalk Sale,Manhattan, BLEECKER STREET between CARMINE STREET and LEROY STREET,Partial Sidewalk Closure ,"2, ","6, ",South,2017-12-10
371264,Celebration,2017-12-08 09:00:00,2017-12-08 11:00:00,Parks Department,Special Event,Manhattan,Central Park: Ladies' Pavilion ,N/A,"64, ","22, ",,2017-12-08
320579,Athletic Event Non Sports ,2017-11-16 15:15:00,2017-11-16 17:30:00,Parks Department,Special Event,Manhattan,Central Park: Lawn North of Levin Playground ,N/A,"64, ","22, ",,2017-11-16
381724,Religious Procession,2017-11-18 16:00:00,2017-11-18 19:00:00,Police Department,Parade,Bronx,"141 MARCY PLACE between GRAND CONCOURSE and WALTON AVENUE,  MARCY PLACE between WALTON AVENUE and JEROME AVENUE,  JEROME AVENUE between MARCY PLACE and EAST  167 STREET,  JEROME AVENUE between EAST  165 STREET and EAST  164 STREET,  JEROME AVENUE between EAST  161 STREET and MACOMBS DAM BRIDGE,  MACOMBS PLACE between WEST  153 STREET and WEST  152 STREET,  MACOMBS PLACE between WEST  152 STREET and WEST  151 STREET",Full Street Closure ,"10, 4, ","32, 44, ",West,2017-11-18
375426,Miscellaneous,2017-12-07 10:30:00,2017-12-07 12:30:00,Parks Department,Special Event,Brooklyn,Marine Park: Salt Marsh Nature Center (Outside Only) ,N/A,"18, ","63, ",,2017-12-07
320299,Miscellaneous,2017-11-18 08:00:00,2017-11-18 20:00:00,Parks Department,Special Event,Manhattan,"Washington Square Park: Garibaldi Plaza ,Washington Square Park: Fountain Plaza ,Washington Square Park: Holley Plaza ",N/A,"2, ","6, ",,2017-11-18
379764,birthday party,2017-11-12 10:00:00,2017-11-12 13:00:00,Parks Department,Special Event,Bronx,Seton Park: Picnic Area ,N/A,"8, ","50, ",,2017-11-12
364912,Miscellaneous,2017-11-26 08:00:00,2017-11-26 20:00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site ",N/A,"81, ","110, ",,2017-11-26
320618,Athletic Event Non Sports ,2017-12-12 07:30:00,2017-12-12 08:30:00,Parks Department,Special Event,Manhattan,"Fort Tryon Park: Margaret Corbin Circle ,Fort Tryon Park: Heather Garden ,Fort Tryon Park: Fort Tryon Park ",N/A,"12, ","34, ",,2017-12-12
378342,Miscellaneous,2017-11-12 09:00:00,2017-11-12 10:00:00,Parks Department,Special Event,Queens,Rockaway Beach and Boardwalk: Beach 116th Street Island   ,N/A,"14, ","100, ",,2017-11-12
364912,Miscellaneous,2017-12-08 08:00:00,2017-12-08 20:00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site ",N/A,"81, ","110, ",,2017-12-08
317499,(2017) Green Market (Jan - Dec),2017-11-18 08:00:00,2017-11-18 20:00:00,Parks Department,Special Event,Manhattan,Union Square Park: North Plaza ,N/A,"5, ","13, ",,2017-11-18
369846,Lawn Maintenance,2017-12-10 00:00:00,2017-12-10 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Farragut Lawn ,N/A,"5, ","13, ",,2017-12-10
375525,East Meadow Winter CLosure,2017-12-10 00:00:00,2017-12-10 23:59:00,Parks Department,Construction,Manhattan,Central Park: East Meadow ,N/A,"64, ","22, ",,2017-12-10
375370,Celebration,2017-12-05 12:00:00,2017-12-05 13:00:00,Parks Department,Special Event,Manhattan,Central Park: Ladies' Pavilion ,N/A,"64, ","22, ",,2017-12-05
380597,Turf Maintenance,2017-11-24 07:30:00,2017-11-24 13:30:00,Parks Department,Construction,Manhattan,"Corlears Hook Park: Soccer-01 ,Asser Levy Playground: Mini-Soccer-01 ,Chelsea Park: Soccer-01 ,Sara D. Roosevelt Park: Lion's Gate-Soccer-03 ,Sara D. Roosevelt Park: Nike Field-Soccer-02 ,De Witt Clinton Park: Soccer-01 ",N/A,"03, 04, 06, ","10, 13, 18, 5, 7, ",,2017-11-24
316799,2017 NO AMPFLIED SOUND,2017-11-12 07:00:00,2017-11-12 21:00:00,Parks Department,Special Event,Manhattan,Marcus Garvey Park: Amphitheater ,N/A,"11, ","25, ",,2017-11-12
369850,Lawn Maintenance,2017-11-21 00:00:00,2017-11-21 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Center Lawn ,N/A,"5, ","13, ",,2017-11-21
377942,Miscellaneous,2017-11-26 11:00:00,2017-11-26 13:00:00,Parks Department,Special Event,Queens,Rockaway Freeway: Dog Run   ,N/A,"14, ","100, ",,2017-11-26
364912,Miscellaneous,2017-11-12 08:00:00,2017-11-12 20:00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site ",N/A,"81, ","110, ",,2017-11-12
369846,Lawn Maintenance,2017-11-12 00:00:00,2017-11-12 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Farragut Lawn ,N/A,"5, ","13, ",,2017-11-12
366468,Celebration ,2017-11-12 14:00:00,2017-11-12 17:00:00,Parks Department,Special Event,Brooklyn,Cadman Plaza Park: North Lawn ,N/A,"2, ","84, ",,2017-11-12
380259,Closed for renervations,2017-12-04 08:00:00,2017-12-04 20:00:00,Parks Department,Construction,Manhattan,"Col. Young Playground: Baseball-04 ,Col. Young Playground: Softball-01 ,Col. Young Playground: Softball-02 ,Col. Young Playground: Softball-03 ,Holcombe Rucker Park: Softball-01 ,Thomas Jefferson Park: Soccer-01 ",N/A,"10, 11, ","23, 32, ",,2017-12-04
370425,Bike Safety Classes,2017-12-03 11:00:00,2017-12-03 14:00:00,Parks Department,Special Event,Manhattan,East River Park: 6 Street BBQ ,N/A,"3, ","9, ",,2017-12-03
371967,West Brighton St. George Area Committee Meeting,2017-11-21 19:30:00,2017-11-21 21:00:00,Parks Department,Special Event,Staten Island,Walker Park: Walker Park - Whole Park ,N/A,"1, ","120, ",,2017-11-21
335783,"October, November December model aircraft flying",2017-11-29 09:00:00,2017-11-29 20:00:00,Parks Department,Special Event,Staten Island,LaTourette Park & Golf Course: Model Airplane Field ,N/A,"2, ","122, ",,2017-11-29
321629,Pomonok Farmers Market,2017-11-15 09:00:00,2017-11-15 18:00:00,Street Activity Permit Office,Farmers Market,Queens,67-09 KISSENA BOULEVARD between MELBOURNE AVENUE and 65 AVENUE,Full Sidewalk Closure ,"8, ","107, ",East,2017-11-15
375840,Winter Village at Bryant Park,2017-11-17 00:00:00,2017-11-17 23:59:00,Parks Department,Special Event,Manhattan,Bryant Park: Bryant Park ,N/A,"5, ","14, ",,2017-11-17
370425,Bike Safety Classes,2017-11-12 11:00:00,2017-11-12 14:00:00,Parks Department,Special Event,Manhattan,East River Park: 6 Street BBQ ,N/A,"3, ","9, ",,2017-11-12
321748,Flatbush Junction Youthmarket,2017-11-18 08:30:00,2017-11-18 15:00:00,Street Activity Permit Office,Farmers Market,Brooklyn, NOSTRAND AVENUE between FLATBUSH AVENUE and GLENWOOD ROAD,Partial Sidewalk Closure ,"14, ","70, ",West,2017-11-18
381179,"Pilgrim Hill Winter Closure until April 7, 2018",2017-11-28 00:00:00,2017-11-28 23:59:00,Parks Department,Construction,Manhattan,Central Park: Pilgrim Hill ,N/A,"64, ","22, ",,2017-11-28
351538,Celebration,2017-12-02 11:00:00,2017-12-02 13:00:00,Parks Department,Special Event,Manhattan,Central Park: Ladies' Pavilion ,N/A,"64, ","22, ",,2017-12-02
376143,Walker Park Afterschool,2017-11-24 11:00:00,2017-11-24 19:00:00,Parks Department,Special Event,Staten Island,Walker Park: Walker Park - Whole Park ,N/A,"1, ","120, ",,2017-11-24
328755,Celebration,2017-12-08 11:00:00,2017-12-08 13:00:00,Parks Department,Special Event,Manhattan,Central Park: Ladies' Pavilion ,N/A,"64, ","22, ",,2017-12-08
368421,Big Apple Circus,2017-12-07 19:00:00,2017-12-07 20:00:00,Parks Department,Special Event,Manhattan,"Damrosch Park: Damrosch Park ,Damrosch Park: Tent Area ,Damrosch Park: Tent Area ,Damrosch Park: Bandshell ",N/A,"7, ","20, ",,2017-12-07
374473,It's Showtime NYC,2017-11-17 12:00:00,2017-11-17 16:00:00,Parks Department,Special Event,Manhattan,Battery Park: Castle Clinton Plaza ,N/A,"1, ","1, ",,2017-11-17
378155,CAR GARAGE LOAD IN,2017-11-16 06:00:00,2017-11-16 23:30:00,Street Activity Permit Office,Production Event,Manhattan, WEST   37 STREET between 10 AVENUE and 11 AVENUE,Curb Lane Only,"4, ","10, ",South,2017-11-16
369858,Lawn Maintenance,2017-11-28 00:00:00,2017-11-28 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Dogwood / 25th St Lawn North ,N/A,"5, ","13, ",,2017-11-28
374769,Miscellaneous,2017-12-04 07:00:00,2017-12-04 23:59:00,Parks Department,Construction,Manhattan,"East River Park: Soccer-01 ,East River Park: Track-01 ",N/A,"03, ","9, ",,2017-12-04
366760,Field Reconstruction,2017-11-29 06:00:00,2017-11-29 23:00:00,Parks Department,Construction,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ",N/A,"11, ","25, ",,2017-11-29
381179,"Pilgrim Hill Winter Closure until April 7, 2018",2017-12-04 00:00:00,2017-12-04 23:59:00,Parks Department,Construction,Manhattan,Central Park: Pilgrim Hill ,N/A,"64, ","22, ",,2017-12-04
369846,Lawn Maintenance,2017-12-02 00:00:00,2017-12-02 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Farragut Lawn ,N/A,"5, ","13, ",,2017-12-02
368421,Big Apple Circus,2017-11-13 19:00:00,2017-11-13 20:00:00,Parks Department,Special Event,Manhattan,"Damrosch Park: Damrosch Park ,Damrosch Park: Tent Area ,Damrosch Park: Tent Area ,Damrosch Park: Bandshell ",N/A,"7, ","20, ",,2017-11-13
369861,Lawn Maintenance,2017-12-01 00:00:00,2017-12-01 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Sol Lewitt / 25th St Lawn South ,N/A,"5, ","13, ",,2017-12-01
358771,Staten Island Athletic Club Fun Run,2017-11-27 09:00:00,2017-11-27 11:00:00,Parks Department,Special Event,Staten Island,Clove Lakes Park: Trails Clove Lakes ,N/A,"1, ","120, ",,2017-11-27
368981,Celebration,2017-12-02 15:30:00,2017-12-02 17:00:00,Parks Department,Special Event,Manhattan,Central Park: Ladies' Pavilion ,N/A,"64, ","22, ",,2017-12-02
368882,Lawn Closure due to COnstruction,2017-11-25 00:00:00,2017-11-25 23:00:00,Parks Department,Construction,Manhattan,Inwood Hill Park: Behind Nature Center Lawn ,N/A,"12, ","34, ",,2017-11-25
317954,175 street Greenmarket Thursday,2017-11-16 08:00:00,2017-11-16 18:00:00,Street Activity Permit Office,Farmers Market,Manhattan, WEST  175 STREET between WADSWORTH AVENUE and BROADWAY,Sidewalk and Curb Lane Closure ,"12, ","33, ",Both,2017-11-16
322805,Fresh Food Box,2017-11-22 15:00:00,2017-11-22 19:00:00,Street Activity Permit Office,Plaza Event,Manhattan,125th Street Plaza: 125th Street Plaza E 125 Street between Park Avenue West and Park Avenue East,Pedestrian Plaza ,"11, ","25, ",Full,2017-11-22
330659,West Dalehead Arch Landscape Restoration,2017-11-24 00:00:00,2017-11-24 23:59:00,Parks Department,Construction,Manhattan,Central Park: West Dalehead Arch ,N/A,"64, ","22, ",,2017-11-24
317527,Miscellaneous,2017-11-28 08:00:00,2017-11-28 20:00:00,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",N/A,"5, ","13, ",,2017-11-28
379636,synthetic turf care,2017-11-15 07:00:00,2017-11-15 13:30:00,Parks Department,Construction,Brooklyn,"Bush Terminal Park: Soccer-01 ,Bush Terminal Park: Soccer-02 ,Bush Terminal Park: Soccer-03 ,Calvert Vaux Park: Soccer-01 ,Calvert Vaux Park: Soccer-02 ,Sunset Park: Soccer-01A ,Sunset Park: Soccer-01B ,Sunset Park: Softball-01 ,Heckscher Playground: Soccer-01 ,Saratoga Ballfields: Multi Purpose Play Area-01 ,Nostrand Playground (PS 269): Soccer-01 ,Nostrand Playground (PS 269): Softball-01 ,Red Hook Recreation Area: Soccer-01 ,Bill Brown Playground: Soccer-01 ,Bill Brown Playground: Softball-01",N/A,"03, 04, 06, 07, 08, 11, 13, 14, 15, 16, 17, 2, 4, ","60, 61, 62, 67, 70, 72, 73, 76, 78, 79, 83, 84, ",,2017-11-15
381179,"Pilgrim Hill Winter Closure until April 7, 2018",2017-12-05 00:00:00,2017-12-05 23:59:00,Parks Department,Construction,Manhattan,Central Park: Pilgrim Hill ,N/A,"64, ","22, ",,2017-12-05
358771,Staten Island Athletic Club Fun Run,2017-11-13 09:00:00,2017-11-13 11:00:00,Parks Department,Special Event,Staten Island,Clove Lakes Park: Trails Clove Lakes ,N/A,"1, ","120, ",,2017-11-13
314118,Cortelyou Greenmarket Sunday,2017-11-19 08:00:00,2017-11-19 17:00:00,Street Activity Permit Office,Farmers Market,Brooklyn, CORTELYOU ROAD between RUGBY ROAD and ARGYLE ROAD,Sidewalk and Curb Lane Closure ,"14, ","70, ",North,2017-11-19
368421,Big Apple Circus,2017-11-12 19:00:00,2017-11-12 20:00:00,Parks Department,Special Event,Manhattan,"Damrosch Park: Damrosch Park ,Damrosch Park: Tent Area ,Damrosch Park: Tent Area ,Damrosch Park: Bandshell ",N/A,"7, ","20, ",,2017-11-12
374168,NYRR Open Run - St. Mary's Park,2017-12-02 08:00:00,2017-12-02 09:00:00,Parks Department,Special Event,Bronx,St. Mary's Park: St Mary's Playground East ,N/A,"1, ","40, ",,2017-12-02
364912,Miscellaneous,2017-12-07 08:00:00,2017-12-07 20:00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site ",N/A,"81, ","110, ",,2017-12-07
412467,Miscellaneous,2018-05-25 09:00:00,2018-05-25 14:00:00,Parks Department,Special Event,Brooklyn,Bushwick Inlet Park: Soccer-01 ,N/A,"01, ","94, ",,2018-05-25
376700,OCTOBER SYNTHETIC TURF CARE,2017-12-08 06:00:00,2017-12-08 15:00:00,Parks Department,Construction,Queens,"Grover Cleveland Playground: Soccer-01 ,Grover Cleveland Playground: Soccer-02 ,Murray Playground: Soccer-01 ,Murray Playground: Soccer-02 ,Big Bush Park: Soccer-01 ,Hinton Park: Baseball-01 ,Hinton Park: Softball-02 ,Rockaway Beach Boardwalk: Football-01 ,Flushing Meadows Corona Park: Soccer-04 ,Flushing Meadows Corona Park: Soccer-05 ,Flushing Meadows Corona Park: Soccer-06 ,Kissena Corridor West: Rachel Carson Plgd-Multi Purpose Play Area-01 ,Flushing Meadows Corona Park: Soccer-01 ,Flushing ",N/A,"01, 02, 03, 05, 07, 10, 12, 13, 14, 2, 81, 82, ","101, 102, 103, 104, 105, 106, 108, 109, 110, 114, 115, ",,2017-12-08
369850,Lawn Maintenance,2017-12-08 00:00:00,2017-12-08 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Center Lawn ,N/A,"5, ","13, ",,2017-12-08
372398,Riverdale Park Planting,2017-12-03 09:00:00,2017-12-03 13:00:00,Parks Department,Special Event,Bronx,Riverdale Park: Riverdale Park ,N/A,"8, ","50, ",,2017-12-03
376877,PE Classes,2017-11-13 08:00:00,2017-11-13 15:00:00,Parks Department,Special Event,Bronx,Crotona Park: Crotona Park ,N/A,"3, ","42, ",,2017-11-13
319706,Celebration,2017-11-18 14:30:00,2017-11-18 16:00:00,Parks Department,Special Event,Manhattan,Central Park: Bethesda Fountain Terrace ,N/A,"64, ","22, ",,2017-11-18
380745,Permitted Film Event,2017-11-10 08:00:00,2017-11-22 23:59:00,"Mayor's Office of Film, Theatre & Broadcasting",Shooting Permit,Manhattan,"Apollo Theater: 253 West 125th Street , WEST  126 STREET between FREDERICK DOUGLAS BOULEVARD and ADAM CLAYTON POWELL BOULEVARD,  WEST  126 STREET between FREDERICK DOUGLAS BOULEVARD and ADAM CLAYTON POWELL BOULEVARD,  FREDERICK DOUGLAS BOULEVARD between WEST  125 STREET and WEST  126 STREET,  ADAM CLAYTON POWELL JR BOULEVARD between WEST  126 STREET and WEST  127 STREET,  WEST  125 STREET between FREDERICK DOUGLAS BOULEVARD and ADAM CLAYTON POWELL JR BOULEVARD",N/A,"10, ","28, ",,2017-11-10
376143,Walker Park Afterschool,2017-11-14 11:00:00,2017-11-14 19:00:00,Parks Department,Special Event,Staten Island,Walker Park: Walker Park - Whole Park ,N/A,"1, ","120, ",,2017-11-14
338048,Radio Control Airplanes,2017-12-04 08:00:00,2017-12-04 14:00:00,Parks Department,Special Event,Bronx,Ferry Point Park: Ferry Point Park ,N/A,"10, ","45, ",,2017-12-04
376700,OCTOBER SYNTHETIC TURF CARE,2017-11-27 06:00:00,2017-11-27 15:00:00,Parks Department,Construction,Queens,"Grover Cleveland Playground: Soccer-01 ,Grover Cleveland Playground: Soccer-02 ,Murray Playground: Soccer-01 ,Murray Playground: Soccer-02 ,Big Bush Park: Soccer-01 ,Hinton Park: Baseball-01 ,Hinton Park: Softball-02 ,Rockaway Beach Boardwalk: Football-01 ,Flushing Meadows Corona Park: Soccer-04 ,Flushing Meadows Corona Park: Soccer-05 ,Flushing Meadows Corona Park: Soccer-06 ,Kissena Corridor West: Rachel Carson Plgd-Multi Purpose Play Area-01 ,Flushing Meadows Corona Park: Soccer-01 ,Flushing ",N/A,"01, 02, 03, 05, 07, 10, 12, 13, 14, 2, 81, 82, ","101, 102, 103, 104, 105, 106, 108, 109, 110, 114, 115, ",,2017-11-27
368882,Lawn Closure due to COnstruction,2017-11-17 00:00:00,2017-11-17 23:00:00,Parks Department,Construction,Manhattan,Inwood Hill Park: Behind Nature Center Lawn ,N/A,"12, ","34, ",,2017-11-17
369861,Lawn Maintenance,2017-11-17 00:00:00,2017-11-17 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Sol Lewitt / 25th St Lawn South ,N/A,"5, ","13, ",,2017-11-17
317527,Miscellaneous,2017-11-13 08:00:00,2017-11-13 20:00:00,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",N/A,"5, ","13, ",,2017-11-13
375840,Winter Village at Bryant Park,2017-12-05 00:00:00,2017-12-05 23:59:00,Parks Department,Special Event,Manhattan,Bryant Park: Bryant Park ,N/A,"5, ","14, ",,2017-12-05
381180,"Cedar Hill Winter Closure until April 7, 2018",2017-11-30 00:00:00,2017-11-30 01:00:00,Parks Department,Construction,Manhattan,Central Park: Cedar Hill ,N/A,"64, ","22, ",,2017-11-30
